,edition,folder,filename,width,height,quality,untruth-count,item,class,xmin,ymin,xmax,ymax,score,aspect,quality,box-score,class-error,class-error-score
186,_,scaled,scaled_x_1920x1080@320x180_07-20-36_973-acd008-pi_1-(1).jpg,320,180,,,1,great tit,203,87,248,121,0,,,,,
187,_,scaled,scaled_x_1920x1080@320x180_07-46-27_192-acd008-pi_1-(1).jpg,320,180,,,1,wood pigeon,66,64,173,111,0,,,,,
188,_,scaled,scaled_x_1920x1080@320x180_07-47-34_416-acd008-pi_1-(1).jpg,320,180,,,1,wood pigeon,210,67,255,110,0,,,,,
189,_,scaled,scaled_x_1920x1080@320x180_07-47-42_908-acd008-pi_1-(1).jpg,320,180,,,1,blue tit,238,87,280,121,0,,,,,
190,_,scaled,scaled_x_1920x1080@320x180_08-03-49_944-acd008-pi_1-(1).jpg,320,180,,,1,blue tit,197,129,221,170,0,,,,,
191,_,scaled,scaled_x_1920x1080@320x180_08-04-06_463-acd008-pi_1-(1).jpg,320,180,,,1,great tit,144,100,195,131,0,,,,,
192,_,scaled,scaled_x_1920x1080@320x180_08-05-55_814-acd008-pi_1-(1).jpg,320,180,,,1,blue tit,193,20,210,47,0,,,,,
193,_,scaled,scaled_x_1920x1080@320x180_08-08-10_453-acd008-pi_1-(1).jpg,320,180,,,1,blue tit,231,134,263,164,0,,,,,
194,_,scaled,scaled_x_1920x1080@320x180_08-25-16_930-acd008-pi_1-(1).jpg,320,180,,,1,great tit,157,95,203,129,0,,,,,
195,_,scaled,scaled_x_1920x1080@320x180_08-37-14_067-acd008-pi_1-(1).jpg,320,180,,,1,great tit,79,4,132,23,0,,,,,
196,_,scaled,scaled_x_1920x1080@320x180_08-43-36_908-acd008-pi_1-(1).jpg,320,180,,,1,dunnock,117,123,154,172,0,,,,,
197,_,scaled,scaled_x_1920x1080@320x180_09-06-48_758-acd008-pi_1-(1).jpg,320,180,,,1,wood pigeon,125,103,214,158,0,,,,,
198,_,scaled,scaled_x_1920x1080@320x180_09-17-57_594-acd008-pi_1-(1).jpg,320,180,,,1,great tit,165,84,191,116,0,,,,,
199,_,scaled,scaled_x_1920x1080@320x180_09-19-41_665-acd010-pi_1-(1).jpg,320,180,,,1,blue tit,143,99,159,114,0,,,,,
200,_,scaled,scaled_x_1920x1080@320x180_09-25-48_127-acd008-pi_1-(1).jpg,320,180,,,1,dunnock,250,128,296,169,0,,,,,
201,_,scaled,scaled_x_1920x1080@320x180_09-41-01_851-acd008-pi_1-(1).jpg,320,180,,,1,robin,93,131,130,163,0,,,,,
202,_,scaled,scaled_x_1920x1080@320x180_09-41-20_391-acd008-pi_1-(1).jpg,320,180,,,1,robin,87,132,125,173,0,,,,,
203,_,scaled,scaled_x_1920x1080@320x180_09-58-17_932-acd010-pi_1-(1).jpg,320,180,,,1,collared dove,157,72,182,115,0,,,,,
204,_,scaled,scaled_x_1920x1080@320x180_10-08-06-acd004-pi_1-(1).jpg,320,180,,,1,long tailed tit,94,69,119,116,0,,,,,
205,_,scaled,scaled_x_1920x1080@320x180_10-11-00_550-acd008-pi_1-(1).jpg,320,180,,,1,robin,228,81,278,125,0,,,,,
206,_,scaled,scaled_x_1920x1080@320x180_10-29-56_536-acd008-pi_1-(1).jpg,320,180,,,1,dunnock,239,35,285,61,0,,,,,
207,_,scaled,scaled_x_1920x1080@320x180_10-51-46_004-acd010-pi_1-(1).jpg,320,180,,,1,blackbird,82,134,129,156,0,,,,,
208,_,scaled,scaled_x_1920x1080@320x180_10-58-44_554-acd008-pi_1-(1).jpg,320,180,,,1,goldfinch,59,76,93,105,0,,,,,
209,_,scaled,scaled_x_1920x1080@320x180_11-11-41_317-acd008-pi_1-(1).jpg,320,180,,,1,great tit,152,98,194,123,0,,,,,
210,_,scaled,scaled_x_1920x1080@320x180_11-12-09_504-acd008-pi_1-(1).jpg,320,180,,,1,great tit,71,118,116,140,0,,,,,
211,_,scaled,scaled_x_1920x1080@320x180_11-12-47_901-acd008-pi_1-(1).jpg,320,180,,,1,dunnock,226,124,262,168,0,,,,,
212,_,scaled,scaled_x_1920x1080@320x180_11-17-35_863-acd008-pi_1-(1).jpg,320,180,,,1,blue tit,203,22,270,52,0,,,,,
213,_,scaled,scaled_x_1920x1080@320x180_11-22-00_353-acd008-pi_1-(1).jpg,320,180,,,1,dunnock,204,128,251,165,0,,,,,
214,_,scaled,scaled_x_1920x1080@320x180_11-36-54_403-acd010-pi_1-(1).jpg,320,180,,,1,blackbird,145,51,186,74,0,,,,,
215,_,scaled,scaled_x_1920x1080@320x180_12-04-22_505-acd008-pi_1-(1).jpg,320,180,,,1,blackbird,198,123,282,164,0,,,,,
216,_,scaled,scaled_x_1920x1080@320x180_12-34-02_072-acd010-pi_1-(1).jpg,320,180,,,1,blackbird,186,102,232,143,0,,,,,
217,_,scaled,scaled_x_1920x1080@320x180_12-52-04-acd004-pi_1-(1).jpg,320,180,,,1,dunnock,147,45,169,73,0,,,,,
218,_,scaled,scaled_x_1920x1080@320x180_13-05-12_526-acd008-pi_1-(1).jpg,320,180,,,1,sparrow,22,16,69,62,0,,,,,
219,_,scaled,scaled_x_1920x1080@320x180_13-05-35_900-acd008-pi_1-(1).jpg,320,180,,,1,sparrow,23,20,62,70,0,,,,,
220,_,scaled,scaled_x_1920x1080@320x180_13-05-53_597-acd008-pi_1-(1).jpg,320,180,,,1,sparrow,24,23,54,61,0,,,,,
221,_,scaled,scaled_x_1920x1080@320x180_13-07-45_074-acd008-pi_1-(1).jpg,320,180,,,1,sparrow,208,22,278,60,0,,,,,
222,_,scaled,scaled_x_1920x1080@320x180_13-08-01_197-acd008-pi_1-(1).jpg,320,180,,,1,sparrow,210,20,278,58,0,,,,,
223,_,scaled,scaled_x_1920x1080@320x180_13-10-15_121-acd007-pi_1-(1).jpg,320,180,,,1,blackbird,131,47,185,82,0,,,,,
224,_,scaled,scaled_x_1920x1080@320x180_13-12-05_592-acd008-pi_1-(1).jpg,320,180,,,1,sparrow,128,138,171,176,0,,,,,
225,_,scaled,scaled_x_1920x1080@320x180_13-17-51_803-acd008-pi_1-(1).jpg,320,180,,,1,sparrow,210,21,270,59,0,,,,,
226,_,scaled,scaled_x_1920x1080@320x180_13-37-21_702-acd008-pi_1-(1).jpg,320,180,,,1,blackbird,176,97,222,156,0,,,,,
227,_,scaled,scaled_x_1920x1080@320x180_13-44-45_413-acd008-pi_1-(1).jpg,320,180,,,1,sparrow,217,29,272,63,0,,,,,
228,_,scaled,scaled_x_1920x1080@320x180_13-44-59_354-acd008-pi_1-(1).jpg,320,180,,,1,sparrow,130,23,220,64,0,,,,,
229,_,scaled,scaled_x_1920x1080@320x180_13-47-06_197-acd010-pi_1-(1).jpg,320,180,,,1,collared dove,110,71,168,114,0,,,,,
230,_,scaled,scaled_x_1920x1080@320x180_13-58-23_057-acd008-pi_1-(1).jpg,320,180,,,1,sparrow,43,28,83,66,0,,,,,
231,_,scaled,scaled_x_1920x1080@320x180_14-08-46_429-acd008-pi_1-(1).jpg,320,180,,,1,blue tit,155,86,167,105,0,,,,,
232,_,scaled,scaled_x_1920x1080@320x180_14-57-48_102-acd008-pi_1-(1).jpg,320,180,,,1,goldfinch,147,117,169,179,0,,,,,
233,_,scaled,scaled_x_1920x1080@320x180_14-59-12_220-acd008-pi_1-(1).jpg,320,180,,,1,goldfinch,146,118,169,180,0,,,,,
234,_,scaled,scaled_x_1920x1080@320x180_15-39-05_472-acd008-pi_1-(1).jpg,320,180,,,1,goldfinch,24,68,50,95,0,,,,,
235,_,scaled,scaled_x_1920x1080@320x180_16-35-50_011-acd008-pi_1-(1).jpg,320,180,,,1,goldfinch,101,125,121,172,0,,,,,
236,_,scaled,scaled_x_1920x1080@320x180_18-05-38_897-acd008-pi_1-(1).jpg,320,180,,,1,blue tit,272,84,302,124,0,,,,,
237,_,tiled,tiled_m_960x540@320x180_0_1-(2).jpg,320,180,,,1,mouse,26,40,87,85,0,,,,,
238,_,tiled,tiled_m_960x540@320x180_0_1-(2).jpg,320,180,,,2,long tailed tit,162,40,205,123,0,,,,,
239,_,tiled,tiled_m_960x540@320x180_0_11-(1).jpg,320,180,,,1,wood pigeon,146,40,176,94,0,,,,,
240,_,tiled,tiled_m_960x540@320x180_0_13-(1).jpg,320,180,,,1,starling,135,40,225,91,0,,,,,
241,_,tiled,tiled_m_960x540@320x180_0_15-(1).jpg,320,180,,,1,great tit,6,40,107,101,0,,,,,
242,_,tiled,tiled_m_960x540@320x180_0_17-(1).jpg,320,180,,,1,blue tit,40,40,73,72,0,,,,,
243,_,tiled,tiled_m_960x540@320x180_0_18-(2).jpg,320,180,,,1,blackbird,27,40,86,114,0,,,,,
244,_,tiled,tiled_m_960x540@320x180_0_18-(2).jpg,320,180,,,2,blue tit,151,40,214,100,0,,,,,
245,_,tiled,tiled_m_960x540@320x180_0_2-(2).jpg,320,180,,,1,long tailed tit,31,40,83,76,0,,,,,
246,_,tiled,tiled_m_960x540@320x180_0_2-(2).jpg,320,180,,,2,great tit,126,98,232,136,0,,,,,
247,_,tiled,tiled_m_960x540@320x180_0_20-(1).jpg,320,180,,,1,blue tit,40,40,174,100,0,,,,,
248,_,tiled,tiled_m_960x540@320x180_0_21-(2).jpg,320,180,,,1,robin,33,40,80,91,0,,,,,
249,_,tiled,tiled_m_960x540@320x180_0_21-(2).jpg,320,180,,,2,goldfinch,154,40,200,164,0,,,,,
250,_,tiled,tiled_m_960x540@320x180_0_23-(2).jpg,320,180,,,1,dunnock,22,40,92,129,0,,,,,
251,_,tiled,tiled_m_960x540@320x180_0_23-(2).jpg,320,180,,,2,mouse,166,40,212,118,0,,,,,
252,_,tiled,tiled_m_960x540@320x180_0_24-(1).jpg,320,180,,,1,goldfinch,23,40,91,99,0,,,,,
253,_,tiled,tiled_m_960x540@320x180_0_25-(2).jpg,320,180,,,1,great tit,31,40,83,105,0,,,,,
254,_,tiled,tiled_m_960x540@320x180_0_25-(2).jpg,320,180,,,2,great tit,133,40,226,108,0,,,,,
255,_,tiled,tiled_m_960x540@320x180_0_26-(1).jpg,320,180,,,1,goldfinch,128,40,180,94,0,,,,,
256,_,tiled,tiled_m_960x540@320x180_0_27-(1).jpg,320,180,,,1,blackbird,126,40,216,122,0,,,,,
257,_,tiled,tiled_m_960x540@320x180_0_28-(1).jpg,320,180,,,1,blue tit,39,40,74,90,0,,,,,
258,_,tiled,tiled_m_960x540@320x180_0_29-(2).jpg,320,180,,,1,blackbird,15,40,98,85,0,,,,,
259,_,tiled,tiled_m_960x540@320x180_0_29-(2).jpg,320,180,,,2,blue tit,180,40,210,78,0,,,,,
260,_,tiled,tiled_m_960x540@320x180_0_3-(1).jpg,320,180,,,1,dunnock,35,40,79,96,0,,,,,
261,_,tiled,tiled_m_960x540@320x180_0_30-(1).jpg,320,180,,,1,robin,157,40,186,95,0,,,,,
262,_,tiled,tiled_m_960x540@320x180_0_31-(1).jpg,320,180,,,1,collared dove,158,40,253,143,0,,,,,
263,_,tiled,tiled_m_960x540@320x180_0_33-(1).jpg,320,180,,,1,sparrow,40,37,175,114,0,,,,,
264,_,tiled,tiled_m_960x540@320x180_0_34-(2).jpg,320,180,,,1,robin,18,40,95,123,0,,,,,
265,_,tiled,tiled_m_960x540@320x180_0_34-(2).jpg,320,180,,,2,robin,180,40,204,75,0,,,,,
266,_,tiled,tiled_m_960x540@320x180_0_35-(2).jpg,320,180,,,1,sparrow,26,40,87,115,0,,,,,
267,_,tiled,tiled_m_960x540@320x180_0_35-(2).jpg,320,180,,,2,blackbird,137,40,230,83,0,,,,,
268,_,tiled,tiled_m_960x540@320x180_0_37-(2).jpg,320,180,,,1,mouse,38,40,75,75,0,,,,,
269,_,tiled,tiled_m_960x540@320x180_0_37-(2).jpg,320,180,,,2,wood pigeon,127,40,217,126,0,,,,,
270,_,tiled,tiled_m_960x540@320x180_0_38-(2).jpg,320,180,,,1,great tit,16,40,98,122,0,,,,,
271,_,tiled,tiled_m_960x540@320x180_0_38-(2).jpg,320,180,,,2,great tit,150,40,239,108,0,,,,,
272,_,tiled,tiled_m_960x540@320x180_0_4-(1).jpg,320,180,,,1,sparrow,162,40,189,65,0,,,,,
273,_,tiled,tiled_m_960x540@320x180_0_43-(1).jpg,320,180,,,1,long tailed tit,157,40,208,133,0,,,,,
274,_,tiled,tiled_m_960x540@320x180_0_44-(2).jpg,320,180,,,1,goldfinch,36,40,77,135,0,,,,,
275,_,tiled,tiled_m_960x540@320x180_0_44-(2).jpg,320,180,,,2,great tit,132,40,216,90,0,,,,,
276,_,tiled,tiled_m_960x540@320x180_0_46-(1).jpg,320,180,,,1,blue tit,182,40,212,78,0,,,,,
277,_,tiled,tiled_m_960x540@320x180_0_48-(1).jpg,320,180,,,1,blue tit,33,40,81,122,0,,,,,
278,_,tiled,tiled_m_960x540@320x180_0_49-(1).jpg,320,180,,,1,starling,29,40,84,100,0,,,,,
279,_,tiled,tiled_m_960x540@320x180_0_56-(2).jpg,320,180,,,1,dunnock,10,40,104,114,0,,,,,
280,_,tiled,tiled_m_960x540@320x180_0_56-(2).jpg,320,180,,,2,dunnock,156,40,246,92,0,,,,,
281,_,tiled,tiled_m_960x540@320x180_0_57-(1).jpg,320,180,,,1,starling,40,40,171,90,0,,,,,
282,_,tiled,tiled_m_960x540@320x180_0_58-(1).jpg,320,180,,,1,starling,223,40,263,89,0,,,,,
283,_,tiled,tiled_m_960x540@320x180_0_59-(2).jpg,320,180,,,1,mouse,44,40,70,89,0,,,,,
284,_,tiled,tiled_m_960x540@320x180_0_59-(2).jpg,320,180,,,2,sparrow,127,40,207,117,0,,,,,
285,_,tiled,tiled_m_960x540@320x180_0_6-(1).jpg,320,180,,,1,blackbird,2,40,111,111,0,,,,,
286,_,tiled,tiled_m_960x540@320x180_0_60-(1).jpg,320,180,,,1,blue tit,139,40,222,109,0,,,,,
287,_,tiled,tiled_m_960x540@320x180_0_62-(1).jpg,320,180,,,1,dunnock,11,40,103,92,0,,,,,
288,_,tiled,tiled_m_960x540@320x180_0_63-(1).jpg,320,180,,,1,blue tit,244,38,279,92,0,,,,,
289,_,tiled,tiled_m_960x540@320x180_0_65-(1).jpg,320,180,,,1,blue tit,36,40,78,96,0,,,,,
290,_,tiled,tiled_m_960x540@320x180_0_66-(2).jpg,320,180,,,1,wood pigeon,24,40,89,84,0,,,,,
291,_,tiled,tiled_m_960x540@320x180_0_66-(2).jpg,320,180,,,2,long tailed tit,164,40,208,123,0,,,,,
292,_,tiled,tiled_m_960x540@320x180_0_67-(1).jpg,320,180,,,1,blackbird,167,40,226,114,0,,,,,
293,_,tiled,tiled_m_960x540@320x180_0_68-(1).jpg,320,180,,,1,goldfinch,154,40,197,164,0,,,,,
294,_,tiled,tiled_m_960x540@320x180_0_69-(2).jpg,320,180,,,1,long tailed tit,18,40,96,70,0,,,,,
295,_,tiled,tiled_m_960x540@320x180_0_69-(2).jpg,320,180,,,2,robin,169,40,216,91,0,,,,,
296,_,tiled,tiled_m_960x540@320x180_0_74-(2).jpg,320,180,,,1,robin,8,40,106,129,0,,,,,
297,_,tiled,tiled_m_960x540@320x180_0_74-(2).jpg,320,180,,,2,sparrow,190,40,216,65,0,,,,,
298,_,tiled,tiled_m_960x540@320x180_0_75-(1).jpg,320,180,,,1,collared dove,31,40,82,125,0,,,,,
299,_,tiled,tiled_m_960x540@320x180_0_76-(1).jpg,320,180,,,1,sparrow,158,40,236,140,0,,,,,
300,_,tiled,tiled_m_960x540@320x180_0_77-(1).jpg,320,180,,,1,robin,20,40,93,104,0,,,,,
301,_,tiled,tiled_m_960x540@320x180_0_78-(1).jpg,320,180,,,1,long tailed tit,144,40,221,70,0,,,,,
302,_,tiled,tiled_m_960x540@320x180_0_80-(1).jpg,320,180,,,1,sparrow,40,40,179,115,0,,,,,
303,_,tiled,tiled_m_960x540@320x180_0_81-(1).jpg,320,180,,,1,mouse,44,40,70,90,0,,,,,
304,_,tiled,tiled_m_960x540@320x180_0_82-(2).jpg,320,180,,,1,dunnock,11,40,103,122,0,,,,,
305,_,tiled,tiled_m_960x540@320x180_0_82-(2).jpg,320,180,,,2,blue tit,187,40,211,77,0,,,,,
306,_,tiled,tiled_m_960x540@320x180_0_83-(1).jpg,320,180,,,1,sparrow,14,40,99,116,0,,,,,
307,_,tiled,tiled_m_960x540@320x180_0_84-(1).jpg,320,180,,,1,blue tit,39,40,74,90,0,,,,,
308,_,tiled,tiled_m_960x540@320x180_0_85-(1).jpg,320,180,,,1,robin,28,40,85,78,0,,,,,
309,_,tiled,tiled_m_960x540@320x180_0_86-(1).jpg,320,180,,,1,blue tit,27,40,86,120,0,,,,,
310,_,tiled,tiled_m_960x540@320x180_0_87-(2).jpg,320,180,,,1,starling,29,40,85,108,0,,,,,
311,_,tiled,tiled_m_960x540@320x180_0_87-(2).jpg,320,180,,,2,dunnock,145,40,218,138,0,,,,,
312,_,tiled,tiled_m_960x540@320x180_0_88-(1).jpg,320,180,,,1,long tailed tit,31,40,83,76,0,,,,,
313,_,tiled,tiled_m_960x540@320x180_0_9-(1).jpg,320,180,,,1,sparrow,115,40,223,108,0,,,,,
314,_,tiled,tiled_m_960x540@320x180_0_90-(1).jpg,320,180,,,1,dunnock,148,40,246,113,0,,,,,
315,_,tiled,tiled_m_960x540@320x180_0_91-(1).jpg,320,180,,,1,collared dove,40,40,156,125,0,,,,,
316,_,tiled,tiled_m_960x540@320x180_0_92-(2).jpg,320,180,,,1,sparrow,10,31,103,125,0,,,,,
317,_,tiled,tiled_m_960x540@320x180_0_92-(2).jpg,320,180,,,2,great tit,156,40,245,84,0,,,,,
318,_,tiled,tiled_m_960x540@320x180_0_93-(1).jpg,320,180,,,1,starling,40,40,171,90,0,,,,,
319,_,tiled,tiled_m_960x540@320x180_0_94-(1).jpg,320,180,,,1,starling,6,17,108,83,0,,,,,
320,_,tiled,tiled_m_960x540@320x180_0_95-(1).jpg,320,180,,,1,great tit,40,40,158,106,0,,,,,
321,_,tiled,tiled_m_960x540@320x180_0_97-(1).jpg,320,180,,,1,sparrow,40,40,161,115,0,,,,,
322,_,tiled,tiled_m_960x540@320x180_0_98-(1).jpg,320,180,,,1,starling,28,40,85,119,0,,,,,
323,_,tiled,tiled_m_960x540@320x180_1_1-(1).jpg,320,180,,,1,dunnock,35,40,79,96,0,,,,,
324,_,tiled,tiled_m_960x540@320x180_1_10-(2).jpg,320,180,,,1,great tit,12,40,101,84,0,,,,,
325,_,tiled,tiled_m_960x540@320x180_1_10-(2).jpg,320,180,,,2,dunnock,152,40,244,122,0,,,,,
326,_,tiled,tiled_m_960x540@320x180_1_14-(1).jpg,320,180,,,1,mouse,150,40,187,75,0,,,,,
327,_,tiled,tiled_m_960x540@320x180_1_16-(2).jpg,320,180,,,1,sparrow,44,40,70,65,0,,,,,
328,_,tiled,tiled_m_960x540@320x180_1_16-(2).jpg,320,180,,,2,blackbird,137,40,196,114,0,,,,,
329,_,tiled,tiled_m_960x540@320x180_1_18-(2).jpg,320,180,,,1,long tailed tit,35,40,78,123,0,,,,,
330,_,tiled,tiled_m_960x540@320x180_1_18-(2).jpg,320,180,,,2,goldfinch,141,40,209,99,0,,,,,
331,_,tiled,tiled_m_960x540@320x180_1_2-(1).jpg,320,180,,,1,blackbird,137,40,227,122,0,,,,,
332,_,tiled,tiled_m_960x540@320x180_1_20-(2).jpg,320,180,,,1,starling,6,17,108,83,0,,,,,
333,_,tiled,tiled_m_960x540@320x180_1_20-(2).jpg,320,180,,,2,great tit,151,101,257,139,0,,,,,
334,_,tiled,tiled_m_960x540@320x180_1_21-(2).jpg,320,180,,,1,sparrow,3,40,111,108,0,,,,,
335,_,tiled,tiled_m_960x540@320x180_1_21-(2).jpg,320,180,,,2,goldfinch,186,40,229,164,0,,,,,
336,_,tiled,tiled_m_960x540@320x180_1_24-(1).jpg,320,180,,,1,sparrow,17,40,97,117,0,,,,,
337,_,tiled,tiled_m_960x540@320x180_1_25-(1).jpg,320,180,,,1,blackbird,113,40,196,85,0,,,,,
338,_,tiled,tiled_m_960x540@320x180_1_26-(1).jpg,320,180,,,1,dunnock,8,40,106,113,0,,,,,
339,_,tiled,tiled_m_960x540@320x180_1_28-(2).jpg,320,180,,,1,wood pigeon,24,40,89,84,0,,,,,
340,_,tiled,tiled_m_960x540@320x180_1_28-(2).jpg,320,180,,,2,robin,137,40,235,129,0,,,,,
341,_,tiled,tiled_m_960x540@320x180_1_29-(1).jpg,320,180,,,1,starling,29,40,85,108,0,,,,,
342,_,tiled,tiled_m_960x540@320x180_1_3-(2).jpg,320,180,,,1,blue tit,36,40,78,96,0,,,,,
343,_,tiled,tiled_m_960x540@320x180_1_3-(2).jpg,320,180,,,2,blue tit,143,40,206,100,0,,,,,
344,_,tiled,tiled_m_960x540@320x180_1_30-(1).jpg,320,180,,,1,robin,147,40,175,95,0,,,,,
345,_,tiled,tiled_m_960x540@320x180_1_31-(1).jpg,320,180,,,1,great tit,12,40,101,108,0,,,,,
346,_,tiled,tiled_m_960x540@320x180_1_32-(2).jpg,320,180,,,1,dunnock,11,40,103,92,0,,,,,
347,_,tiled,tiled_m_960x540@320x180_1_32-(2).jpg,320,180,,,2,great tit,158,40,242,90,0,,,,,
348,_,tiled,tiled_m_960x540@320x180_1_33-(1).jpg,320,180,,,1,blue tit,40,40,174,100,0,,,,,
349,_,tiled,tiled_m_960x540@320x180_1_38-(2).jpg,320,180,,,1,sparrow,10,31,103,125,0,,,,,
350,_,tiled,tiled_m_960x540@320x180_1_38-(2).jpg,320,180,,,2,sparrow,158,40,243,116,0,,,,,
351,_,tiled,tiled_m_960x540@320x180_1_39-(1).jpg,320,180,,,1,long tailed tit,160,40,238,70,0,,,,,
352,_,tiled,tiled_m_960x540@320x180_1_4-(1).jpg,320,180,,,1,great tit,16,40,98,122,0,,,,,
353,_,tiled,tiled_m_960x540@320x180_1_40-(2).jpg,320,180,,,1,blue tit,40,40,73,72,0,,,,,
354,_,tiled,tiled_m_960x540@320x180_1_40-(2).jpg,320,180,,,2,mouse,140,40,200,85,0,,,,,
355,_,tiled,tiled_m_960x540@320x180_1_41-(2).jpg,320,180,,,1,robin,33,40,80,91,0,,,,,
356,_,tiled,tiled_m_960x540@320x180_1_41-(2).jpg,320,180,,,2,collared dove,152,40,202,125,0,,,,,
357,_,tiled,tiled_m_960x540@320x180_1_42-(1).jpg,320,180,,,1,blue tit,39,40,74,90,0,,,,,
358,_,tiled,tiled_m_960x540@320x180_1_44-(2).jpg,320,180,,,1,sparrow,40,40,161,115,0,,,,,
359,_,tiled,tiled_m_960x540@320x180_1_44-(2).jpg,320,180,,,2,blue tit,241,38,275,92,0,,,,,
360,_,tiled,tiled_m_960x540@320x180_1_47-(2).jpg,320,180,,,1,blue tit,42,40,72,78,0,,,,,
361,_,tiled,tiled_m_960x540@320x180_1_47-(2).jpg,320,180,,,2,starling,148,40,188,89,0,,,,,
362,_,tiled,tiled_m_960x540@320x180_1_49-(1).jpg,320,180,,,1,sparrow,44,40,70,65,0,,,,,
363,_,tiled,tiled_m_960x540@320x180_1_5-(1).jpg,320,180,,,1,mouse,44,40,70,89,0,,,,,
364,_,tiled,tiled_m_960x540@320x180_1_51-(1).jpg,320,180,,,1,starling,40,40,171,90,0,,,,,
365,_,tiled,tiled_m_960x540@320x180_1_54-(1).jpg,320,180,,,1,blue tit,27,40,86,120,0,,,,,
366,_,tiled,tiled_m_960x540@320x180_1_55-(1).jpg,320,180,,,1,dunnock,22,40,92,129,0,,,,,
367,_,tiled,tiled_m_960x540@320x180_1_56-(1).jpg,320,180,,,1,blue tit,33,40,81,122,0,,,,,
368,_,tiled,tiled_m_960x540@320x180_1_58-(1).jpg,320,180,,,1,starling,153,40,207,100,0,,,,,
369,_,tiled,tiled_m_960x540@320x180_1_6-(1).jpg,320,180,,,1,blue tit,151,40,186,90,0,,,,,
370,_,tiled,tiled_m_960x540@320x180_1_60-(1).jpg,320,180,,,1,long tailed tit,18,40,96,70,0,,,,,
371,_,tiled,tiled_m_960x540@320x180_1_61-(1).jpg,320,180,,,1,sparrow,40,37,175,114,0,,,,,
372,_,tiled,tiled_m_960x540@320x180_1_62-(1).jpg,320,180,,,1,long tailed tit,35,40,78,123,0,,,,,
373,_,tiled,tiled_m_960x540@320x180_1_63-(1).jpg,320,180,,,1,blackbird,2,40,111,111,0,,,,,
374,_,tiled,tiled_m_960x540@320x180_1_65-(1).jpg,320,180,,,1,blue tit,15,40,98,109,0,,,,,
375,_,tiled,tiled_m_960x540@320x180_1_68-(1).jpg,320,180,,,1,starling,12,40,102,91,0,,,,,
376,_,tiled,tiled_m_960x540@320x180_1_69-(1).jpg,320,180,,,1,collared dove,9,40,104,143,0,,,,,
377,_,tiled,tiled_m_960x540@320x180_1_70-(1).jpg,320,180,,,1,sparrow,26,40,87,115,0,,,,,
378,_,tiled,tiled_m_960x540@320x180_1_71-(1).jpg,320,180,,,1,goldfinch,148,40,189,135,0,,,,,
379,_,tiled,tiled_m_960x540@320x180_1_72-(2).jpg,320,180,,,1,dunnock,12,40,102,92,0,,,,,
380,_,tiled,tiled_m_960x540@320x180_1_72-(2).jpg,320,180,,,2,dunnock,162,40,235,138,0,,,,,
381,_,tiled,tiled_m_960x540@320x180_1_74-(1).jpg,320,180,,,1,goldfinch,148,40,195,164,0,,,,,
382,_,tiled,tiled_m_960x540@320x180_1_75-(1).jpg,320,180,,,1,wood pigeon,247,40,276,94,0,,,,,
383,_,tiled,tiled_m_960x540@320x180_1_76-(1).jpg,320,180,,,1,robin,45,40,69,75,0,,,,,
384,_,tiled,tiled_m_960x540@320x180_1_77-(1).jpg,320,180,,,1,goldfinch,31,40,82,94,0,,,,,
385,_,tiled,tiled_m_960x540@320x180_1_79-(2).jpg,320,180,,,1,robin,18,40,95,123,0,,,,,
386,_,tiled,tiled_m_960x540@320x180_1_79-(2).jpg,320,180,,,2,mouse,179,40,205,90,0,,,,,
387,_,tiled,tiled_m_960x540@320x180_1_80-(2).jpg,320,180,,,1,mouse,34,40,80,118,0,,,,,
388,_,tiled,tiled_m_960x540@320x180_1_80-(2).jpg,320,180,,,2,great tit,160,40,277,106,0,,,,,
389,_,tiled,tiled_m_960x540@320x180_1_81-(1).jpg,320,180,,,1,dunnock,150,40,244,114,0,,,,,
390,_,tiled,tiled_m_960x540@320x180_1_82-(1).jpg,320,180,,,1,great tit,156,40,208,105,0,,,,,
391,_,tiled,tiled_m_960x540@320x180_1_85-(1).jpg,320,180,,,1,sparrow,40,40,179,115,0,,,,,
392,_,tiled,tiled_m_960x540@320x180_1_86-(1).jpg,320,180,,,1,long tailed tit,32,40,82,133,0,,,,,
393,_,tiled,tiled_m_960x540@320x180_1_87-(1).jpg,320,180,,,1,long tailed tit,31,40,83,76,0,,,,,
394,_,tiled,tiled_m_960x540@320x180_1_88-(2).jpg,320,180,,,1,collared dove,40,40,156,125,0,,,,,
395,_,tiled,tiled_m_960x540@320x180_1_88-(2).jpg,320,180,,,2,robin,230,40,277,91,0,,,,,
396,_,tiled,tiled_m_960x540@320x180_1_89-(1).jpg,320,180,,,1,great tit,120,40,221,101,0,,,,,
397,_,tiled,tiled_m_960x540@320x180_1_9-(2).jpg,320,180,,,1,sparrow,18,40,96,140,0,,,,,
398,_,tiled,tiled_m_960x540@320x180_1_9-(2).jpg,320,180,,,2,great tit,146,40,239,108,0,,,,,
399,_,tiled,tiled_m_960x540@320x180_1_90-(2).jpg,320,180,,,1,blue tit,45,40,69,77,0,,,,,
400,_,tiled,tiled_m_960x540@320x180_1_90-(2).jpg,320,180,,,2,robin,137,40,194,78,0,,,,,
401,_,tiled,tiled_m_960x540@320x180_1_91-(2).jpg,320,180,,,1,blackbird,10,40,103,83,0,,,,,
